Id,SalePrice
2735,181059.37430047547
2736,182997.57011553994
2737,166140.504179894
2738,198515.54693407658
2739,193789.64850328653
2740,173550.02572753024
2741,176487.94317473914
2742,188813.30255913967
2743,178531.91197919054
2744,182145.73146900954
2745,179196.4650241041
2746,169618.3499006841
2747,170010.16865504324
2748,181739.67165217502
2749,172846.9349555683
2750,195560.88301719865
2751,180358.11429295712
2752,211817.70281809592
2753,176170.12868674472
2754,234492.24826370063
2755,182450.95653601573
2756,174902.06807314674
2757,173684.17429372645
2758,147196.67367756017
2759,175231.18970979028
2760,193417.6474063301
2761,183313.60124976467
2762,180882.25084907492
2763,186735.69797981414
2764,172922.86541123758
2765,202551.67719056993
2766,190485.63407416875
2767,173439.49362149765
2768,196613.5988492202
2769,178152.25970082567
2770,174519.90482594632
2771,172627.79693283723
2772,173732.6894864235
2773,209219.84478702117
2774,181059.37430047826
2775,188515.44300246006
2776,182164.26685407478
2777,188137.90159798576
2778,158893.54306270042
2779,189579.65066772
2780,165229.80350585096
2781,162186.07122021168
2782,166374.87986635836
2783,161665.18497474934
2784,175079.32879844843
2785,203840.87402131013
2786,152129.0788610694
2787,181012.14138010843
2788,161305.53503836738
2789,203326.39297233243
2790,168385.57114183484
2791,183564.3651599877
2792,163784.61944085988
2793,171989.1921939815
2794,180839.95616831048
2795,170895.9231859143
2796,174071.05480851931
2797,259423.85914754798
2798,188000.82467960217
2799,179171.70356551674
2800,171022.2414477584
2801,174126.29715618282
2802,187625.57327195536
2803,199567.94636923727
2804,205328.0782192736
2805,166231.53502538544
2806,154743.91606056318
2807,159714.53701260756
2808,185563.0690824201
2809,171500.79672500538
2810,180983.44384479802
2811,183141.2369149893
2812,178498.63445021305
2813,224323.7105123822
2814,218200.64212787198
2815,182283.17775655724
2816,190054.63923742995
2817,160192.4539345433
2818,171289.39358175173
2819,151131.0987336398
2820,181721.4582255883
2821,172725.05385184917
2822,222438.69914340717
2823,235419.37344892137
2824,185150.92602758761
2825,184772.23962469352
2826,180658.2164358166
2827,209673.3166471715
2828,205939.81062561157
2829,165633.57332583982
2830,186030.31721101445
2831,160312.31958921137
2832,190702.44025102071
2833,175122.81032669707
2834,183783.139375187
2835,178290.666302216
2836,181605.34396301606
2837,187992.45144475042
2838,188885.11781516625
2839,189959.3447951104
2840,179258.61921133357
2841,181518.7502756624
2842,193008.65923730982
2843,186313.89385618106
2844,181499.39185066824
2845,174126.29715619562
2846,183918.61206276086
2847,184114.270899232
2848,158540.9478013853
2849,197034.75905585173
2850,185170.2844525925
2851,221134.5336351567
2852,184306.63757596468
2853,199792.30274099438
2854,143237.80355973472
2855,177294.83889773395
2856,182368.62088384968
2857,176487.94317473657
2858,183849.40876207617
2859,184964.1415074065
2860,196395.96963244816
2861,188374.93665043032
2862,176261.29680613428
2863,163628.1422484396
2864,180618.03262890084
2865,161647.32979407208
2866,167129.5988677845
2867,174750.98835268104
2868,177560.20211631712
2869,192577.7961128496
2870,199202.89896086487
2871,182818.15666730353
2872,148217.26254064636
2873,188997.79708249145
2874,185807.92887760466
2875,177030.47784201452
2876,175942.4745936317
2877,172912.51857643644
2878,198359.24886458553
2879,184379.13303638226
2880,194255.56694888975
2881,209449.6516030645
2882,169979.32395844394
2883,188206.2818587441
2884,186412.4386091563
2885,196761.38640996208
2886,208353.26955821482
2887,166548.06724104495
2888,175942.47459364147
2889,166790.45791644207
2890,160515.85057906643
2891,192167.62109637028
2892,178751.55108337244
2893,198678.8941170359
2894,164553.12027234724
2895,156887.9328623293
2896,164185.77730552806
2897,212992.12063086568
2898,197468.55053251167
2899,180106.84373965487
2900,183972.07105667563
2901,245283.19833792164
2902,170351.96341076377
2903,195596.30770748924
2904,189369.7563304184
2905,223667.40455168323
2906,169335.31062436383
2907,167411.02835166128
2908,187709.55500395945
2909,196526.00299897464
2910,137402.56985559175
2911,165086.77506173425
2912,188506.43141227495
2913,172917.45681600436
2914,166274.32522598444
2915,167081.2209489881
2916,164788.7782311365
2917,219222.423400064
2918,184924.27965899417
2919,187741.86665747594
